P1_VMF0,Predict-P1_VMF0,P2_VMF0,Predict-P2_VMF0,P3_VMF0,Predict-P3_VMF0,P4_VMF0,Predict-P4_VMF0,P5_VMF0,Predict-P5_VMF0,P1_VMF1,Predict-P1_VMF1,P2_VMF1,Predict-P2_VMF1,P3_VMF1,Predict-P3_VMF1,P4_VMF1,Predict-P4_VMF1,P5_VMF1,Predict-P5_VMF1,P1_VMF2,Predict-P1_VMF2,P2_VMF2,Predict-P2_VMF2,P3_VMF2,Predict-P3_VMF2,P4_VMF2,Predict-P4_VMF2,P5_VMF2,Predict-P5_VMF2,P1_VMF3,Predict-P1_VMF3,P2_VMF3,Predict-P2_VMF3,P3_VMF3,Predict-P3_VMF3,P4_VMF3,Predict-P4_VMF3,P5_VMF3,Predict-P5_VMF3
231.63104,232.29694,236.45786,237.53607,230.20691,227.77107,84.56086,86.64528,59.055843,59.633347,-1.8594238,-1.8684833,-2.7566085,-2.8471236,-0.9720821,-0.8700286,2.7789502,3.023902,1.6770384,1.8440611,-0.4433321,-0.20447344,-1.0353196,-0.79226303,-0.279969,-0.1012671,-1.8431339,-1.5705872,-1.0948755,-0.83131224,-0.035438932,0.023858218,1.2481622,1.0506606,-0.023521775,-0.019285144,-0.0140573485,0.05146915,-0.15234636,-0.0230202
231.60913,232.26385,236.43977,237.51195,230.23479,227.76836,84.53096,86.63487,59.031017,59.62072,-1.9393915,-1.9777331,-2.7888305,-2.87069,-1.0820308,-0.9931041,2.7742987,2.9996772,1.6759341,1.8197768,-0.5728013,-0.34416127,-1.0160571,-0.59261125,-0.36240909,-0.14651345,-1.900858,-1.5167633,-1.1450926,-0.77699834,-0.0393425,0.023295753,1.2796596,1.1129605,-0.10460082,-0.023850858,-0.14276929,0.0839567,-0.3020944,-0.055010702
231.61154,232.24515,236.45432,237.49924,230.28171,227.77005,84.52936,86.628136,59.027996,59.613895,-1.9721432,-2.0478404,-2.7873402,-2.8847058,-1.1635369,-1.1013299,2.7969692,2.9960012,1.6963508,1.8137301,-0.6095469,-0.4143883,-0.9619627,-0.45545992,-0.4022124,-0.18162555,-1.9192489,-1.4793732,-1.1674187,-0.74416125,0.032182265,0.023078509,1.341731,1.1249802,-0.08440142,-0.026943663,-0.23379754,-0.002937908,-0.41940498,-0.17963147
231.62369,232.24658,236.47337,237.50504,230.32367,227.77979,84.52813,86.62644,59.02281,59.615078,-1.9719814,-2.078014,-2.7805717,-2.8757544,-1.2410091,-1.180638,2.8184376,3.0185056,1.7139525,1.8291627,-0.57254755,-0.43099034,-0.9022438,-0.3706096,-0.42889336,-0.20210725,-1.9278954,-1.4676132,-1.1866579,-0.7389954,0.022900729,0.023409506,1.4028348,1.0994705,-0.073081575,-0.026242066,-0.31798822,-0.27584583,-0.529529,-0.44430518
231.6537,232.24974,236.48878,237.51143,230.36047,227.78964,84.52913,86.62435,59.02361,59.616314,-1.9300926,-2.081114,-2.7769063,-2.8636642,-1.3140035,-1.2552485,2.8403869,3.0393608,1.736928,1.8445716,-0.46440223,-0.41091403,-0.8458236,-0.33903962,-0.44517744,-0.22674708,-1.9253616,-1.4891447,-1.1944112,-0.76532555,-0.034288406,0.02335845,1.4522128,1.1284287,-0.06088065,-0.025739966,-0.3939189,-0.34075868,-0.6224755,-0.5275856
231.70813,232.26057,236.52655,237.52223,230.39928,227.79994,84.55272,86.622536,59.042614,59.619232,-1.840517,-2.050211,-2.750193,-2.8575265,-1.3736916,-1.324854,2.883319,3.061702,1.7776002,1.8669593,-0.3031937,-0.34870493,-0.76635563,-0.36583805,-0.4433506,-0.25727922,-1.890873,-1.5399089,-1.1781188,-0.8158369,-0.066186786,0.02310203,1.5163605,1.1759285,0.044253398,-0.02509243,-0.44005927,-0.28085783,-0.6843339,-0.49509194
231.77524,232.2879,236.59418,237.54639,230.45007,227.81506,84.595894,86.6242,59.080654,59.628307,-1.7187984,-1.9792252,-2.693337,-2.8359346,-1.4087801,-1.382455,2.943384,3.1039186,1.8362521,1.907616,-0.14570728,-0.2388671,-0.6577493,-0.41787872,-0.41443253,-0.28536218,-1.830141,-1.5954945,-1.1383799,-0.87732494,0.06590897,0.023147127,1.5980688,1.207629,0.21279895,-0.020778527,-0.46525538,-0.29936764,-0.71877843,-0.51056015
231.81181,232.32895,236.5898,237.58632,230.48438,227.83635,84.57775,86.62826,59.06699,59.644516,-1.6148823,-1.8788824,-2.7098937,-2.7929847,-1.4488353,-1.4181418,2.9374418,3.1623833,1.8404971,1.9652153,-0.086206704,-0.11343489,-0.6269424,-0.4480686,-0.39597112,-0.2954296,-1.8310958,-1.6336792,-1.1503319,-0.92789674,0.059964187,0.024096822,1.5806917,1.1523142,0.2008481,-0.014271663,-0.56545025,-0.72157973,-0.810515,-0.8481065
231.80614,232.3347,236.52576,237.5899,230.50917,227.845,84.49484,86.62197,59.00113,59.642998,-1.5428244,-1.7878989,-2.7874072,-2.8094835,-1.4851801,-1.4560095,2.86205,3.159331,1.7899355,1.9744987,-0.1407496,-0.06277714,-0.6614058,-0.47463116,-0.38000214,-0.2936815,-1.8970374,-1.6704092,-1.2141132,-0.9718534,-0.019223295,0.024019726,1.4772893,1.1435103,-0.008078112,-0.014605628,-0.7424814,-0.77732533,-0.9575895,-0.89352286
231.8021,232.30266,236.45016,237.55785,230.55069,227.84312,84.41509,86.604225,58.94369,59.62444,-1.4546531,-1.720673,-2.8765402,-2.8736734,-1.4885489,-1.4874934,2.7875853,3.091411,1.7470635,1.9356638,-0.21021052,-0.11025951,-0.70927095,-0.46900627,-0.33414906,-0.2724833,-1.9521741,-1.7021233,-1.2638813,-1.000623,-0.022048699,0.023188263,1.347839,1.1516843,-0.20047376,-0.022606565,-0.9090065,-0.6295177,-1.0801475,-0.7835754
