P1_VMF0,Predict-P1_VMF0,P2_VMF0,Predict-P2_VMF0,P3_VMF0,Predict-P3_VMF0,P4_VMF0,Predict-P4_VMF0,P5_VMF0,Predict-P5_VMF0,P1_VMF1,Predict-P1_VMF1,P2_VMF1,Predict-P2_VMF1,P3_VMF1,Predict-P3_VMF1,P4_VMF1,Predict-P4_VMF1,P5_VMF1,Predict-P5_VMF1,P1_VMF2,Predict-P1_VMF2,P2_VMF2,Predict-P2_VMF2,P3_VMF2,Predict-P3_VMF2,P4_VMF2,Predict-P4_VMF2,P5_VMF2,Predict-P5_VMF2,P1_VMF3,Predict-P1_VMF3,P2_VMF3,Predict-P2_VMF3,P3_VMF3,Predict-P3_VMF3,P4_VMF3,Predict-P4_VMF3,P5_VMF3,Predict-P5_VMF3
-144.70837,-137.2827,58.329353,64.51407,-29.538181,-28.09203,-41.585175,-50.598076,-16.746134,-14.90443,-2.1035933,-2.3766985,-0.7930598,-0.82014483,0.02008613,-0.037286147,-0.5910285,-0.54523236,0.31636295,0.5524752,0.07727127,0.37621018,-0.2827879,-0.32431513,0.015677512,-0.07685483,-0.007970888,-0.07668949,-0.80267656,-0.6311259,0.04575445,-0.025479766,0.09423816,0.0056800987,0.17384149,0.123920806,-0.02807177,-0.009003611,0.12042153,0.016230486
-144.80977,-137.30322,58.291767,64.477425,-29.36036,-28.086435,-41.64976,-50.6407,-16.746561,-14.911358,-1.8962076,-2.1532981,-0.8241431,-0.828922,0.071264416,0.039952192,-0.6789803,-0.6172243,0.12546477,0.40111646,-0.13198882,0.17760815,-0.23267366,-0.2659447,0.120441794,-0.001115974,0.032189053,-0.0161433,-0.8923034,-0.79500484,-0.0020629875,0.0090598585,0.0505475,0.038718123,0.1974929,0.16865681,-0.07556998,-0.030681754,0.09792093,0.075781755
-144.89877,-137.34883,58.262543,64.41531,-29.172552,-28.12553,-41.714268,-50.727253,-16.73884,-14.937463,-1.660652,-1.9422747,-0.83508366,-0.85682434,0.12823099,0.09326701,-0.7449971,-0.70079553,-0.058910985,0.20816194,-0.32631838,-0.06275689,-0.1678185,-0.23132606,0.22011285,0.061834306,0.0743899,0.01435738,-0.95994675,-0.95048314,-0.030815294,-0.018480392,0.0070020766,0.012309455,0.21940906,0.20052813,-0.114918515,-0.0704218,0.057978634,0.06319522
-144.96687,-137.38507,58.234474,64.358536,-28.990042,-28.15141,-41.778046,-50.807846,-16.723473,-14.958596,-1.3893636,-1.7068588,-0.8332728,-0.8666478,0.17449166,0.15060149,-0.78732723,-0.7605351,-0.23632671,0.01845361,-0.47981158,-0.2989189,-0.09504667,-0.18142334,0.235296,0.116061196,0.122971505,0.044232648,-1.0028344,-1.0796086,0.0052018715,-0.034717333,-0.018979318,-0.015609096,0.21926282,0.23376612,-0.14185874,-0.10223902,0.034578416,0.03804963
-145.03018,-137.4093,58.20964,64.31029,-28.81454,-28.16824,-41.850277,-50.879883,-16.69879,-14.974809,-1.1027403,-1.4330868,-0.8173087,-0.863048,0.20811741,0.19738007,-0.81606114,-0.79869896,-0.40469602,-0.16250426,-0.6049922,-0.4948159,-0.013980128,-0.11896908,0.129564,0.12082786,0.11508086,0.06742492,-1.0187922,-1.1414241,0.03830223,-0.007829484,-0.033924393,-0.031278282,0.19326103,0.24448486,-0.16839522,-0.12534945,0.028853808,0.023623234
-145.105,-137.43349,58.175503,64.25667,-28.645557,-28.181684,-41.93352,-50.963047,-16.677559,-14.991162,-0.8215623,-1.1431983,-0.801027,-0.8474016,0.23088066,0.23031631,-0.8336984,-0.8247559,-0.5769622,-0.33691332,-0.7164509,-0.6221837,0.059048355,-0.038197536,-0.057022706,0.060822878,0.025306249,0.05351843,-1.0230634,-1.1031256,0.0009497468,0.016502969,-0.06721752,-0.039701387,0.14434569,0.22486715,-0.19500482,-0.14954734,-0.002739867,0.021438194
-145.17851,-137.46423,58.146923,64.19793,-28.478292,-28.20769,-42.01805,-51.051678,-16.667889,-15.012913,-0.5349355,-0.8531224,-0.76906776,-0.83044946,0.24991573,0.2530049,-0.828754,-0.8403173,-0.7610574,-0.5186458,-0.7912861,-0.6836448,0.14182296,0.04362616,-0.2224237,-0.053998087,-0.08563741,-0.007935051,-1.024925,-0.98871577,-0.0635494,-0.0064206645,-0.070923425,-0.06195549,0.08309545,0.18210417,-0.20251966,-0.17028725,-0.07633564,1.0741241e-05
-145.23763,-137.49657,58.123035,64.14078,-28.311195,-28.236383,-42.09497,-51.140755,-16.646242,-15.0346365,-0.2315955,-0.5579518,-0.7225307,-0.79852355,0.26905316,0.27092925,-0.79105896,-0.8349438,-0.9321504,-0.71644855,-0.8076741,-0.70265645,0.23289752,0.13295585,-0.2734971,-0.16148601,-0.1422111,-0.081868544,-0.9973464,-0.87653095,-0.0848216,-0.057085164,-0.029295314,-0.06914425,0.017203724,0.12770683,-0.17464107,-0.17738032,-0.12334107,-0.05935471
-145.29684,-137.51872,58.11027,64.09081,-28.146645,-28.250141,-42.170246,-51.22435,-16.61876,-15.049955,0.07002847,-0.24357213,-0.65553,-0.7514293,0.28782794,0.28977343,-0.7275901,-0.7978126,-1.0959461,-0.89849705,-0.78180903,-0.6997284,0.33542898,0.22306228,-0.18186149,-0.19303448,-0.13295239,-0.11725173,-0.94706494,-0.8168633,-0.066182524,-0.0831036,0.043947462,-0.04698634,-0.050192278,0.06310731,-0.11986083,-0.15814838,-0.12930334,-0.1034922
-145.33878,-137.54466,58.107246,64.04572,-27.971214,-28.260672,-42.229862,-51.295357,-16.574768,-15.063752,0.3845579,0.07226015,-0.5711948,-0.6839447,0.3222389,0.307325,-0.6251695,-0.7379862,-1.2414126,-1.0760638,-0.69678795,-0.7002918,0.4386966,0.31807673,0.024566444,-0.12770087,-0.05162497,-0.10198727,-0.86487603,-0.83724815,0.008589012,-0.08337771,0.08562264,-0.004000204,-0.0986297,-0.009825637,-0.028556729,-0.118384555,-0.0820897,-0.11850354
