,Actual-P1,Actual-P2,Actual-P3,Actual-P4,Actual-P5,Predict-P1,Predict-P2,Predict-P3,Predict-P4,Predict-P5
349,94.00875592,9.0584908,-109.4723408,61.461014,68.3716244,99.76709747314453,20.661544799804688,-105.01992797851562,52.566734313964844,68.41350555419922
350,94.08034472,9.25788888,-109.45010456000001,61.47305264,68.32621392,99.97673797607422,20.9492130279541,-104.8501968383789,52.71295166015625,68.58960723876953
351,94.11975496,9.40287384,-109.41915016000003,61.442836,68.29742072,100.0409927368164,21.036544799804688,-104.79866790771484,52.75775909423828,68.64356994628906
352,94.22005056,9.58885136,-109.28886520000002,61.51209432,68.353962,100.080322265625,21.09132194519043,-104.76693725585938,52.78525924682617,68.67668151855469
353,94.2571176,9.76068624,-109.29299424,61.59171264,68.3391304,100.24813842773438,21.320158004760742,-104.63368225097656,52.90155792236328,68.81761932373047
354,94.20689672,9.867987680000002,-109.32527512,61.65219512,68.24295952,100.32581329345703,21.425230026245117,-104.57180786132812,52.95562744140625,68.88294219970703
355,94.1934408,10.0072628,-109.35870768,61.70569592,68.1137568,100.32450866699219,21.423166275024414,-104.57245635986328,52.95494079589844,68.88180541992188
356,94.12590224,10.05596536,-109.42965448,61.74768752000001,67.97150047999999,100.32530975341797,21.424407958984375,-104.57211303710938,52.95600128173828,68.88269805908203
357,94.1555148,10.28373544,-109.34585216000002,61.968380720000006,68.00690344,100.26618194580078,21.344867706298828,-104.61927032470703,52.91486740112305,68.83326721191406
358,94.2174836,10.495675280000002,-109.25062952,62.19831192,68.02691944,100.46614837646484,21.616992950439453,-104.45987701416016,53.05495834350586,69.00221252441406
359,94.18289432,10.6085204,-109.23672968000001,62.301662879999995,67.96293856,100.67129516601562,21.894926071166992,-104.29934692382812,53.19780731201172,69.17536926269531
360,94.18352896,10.7619188,-109.22780672,62.4159004,67.88616728,100.72039031982422,21.9626522064209,-104.25984191894531,53.2331657409668,69.21720123291016
361,94.24342784,10.95773384,-109.1704872,62.59258328000001,67.85010896,100.7853012084961,22.048952102661133,-104.21043395996094,53.27787399291992,69.27227020263672
362,94.2866724,11.12193672,-109.1219044,62.68310624,67.74094264,100.93219757080078,22.247045516967773,-104.09449768066406,53.38083267211914,69.39714050292969
363,94.26623152,11.2510616,-109.05204184,62.765692,67.65208383999999,101.00362396240234,22.344036102294922,-104.03946685791016,53.430477142333984,69.45755004882812
364,94.312014,11.4758744,-108.94724295999998,62.88285872,67.67400304,101.0699691772461,22.43313217163086,-103.98817443847656,53.47665023803711,69.51386260986328
365,94.39165104,11.74031184,-108.81273071999999,63.00561976,67.72942152,101.23085021972656,22.649593353271484,-103.86380767822266,53.59062957763672,69.6508560180664
366,94.41918624,11.989105360000002,-108.66537128,63.11876416,67.74698647999999,101.43946075439453,22.92564582824707,-103.70463562011719,53.734981536865234,69.8271713256836
367,94.54857736,12.356677839999998,-108.41195448,63.36469496,67.89989424000001,101.6227035522461,23.169105529785156,-103.56553649902344,53.86225891113281,69.98274993896484
368,94.65045344,12.60564608,-108.24638904,63.50030328,67.93191872,101.99073791503906,23.653186798095703,-103.28955078125,54.118228912353516,70.29521179199219
369,94.7656968,12.82558816,-108.1145708,63.58503792000001,67.97449792,102.20501708984375,23.935375213623047,-103.13009643554688,54.26885223388672,70.47826385498047
370,94.94482128,13.084444,-107.94458520000002,63.73715711999999,68.08984584,102.38599395751953,24.166791915893555,-102.99954986572266,54.392215728759766,70.6307144165039
371,95.09156168,13.35813472,-107.74922928,63.94133192,68.1457136,102.64844512939453,24.50758934020996,-102.80787658691406,54.57594680786133,70.8551254272461
372,95.15334391999998,13.55182168,-107.65080384,64.06158343999999,68.14555712,102.92169189453125,24.85983657836914,-102.61137390136719,54.7645378112793,71.0877456665039
373,95.30061072,13.878636879999998,-107.4474248,64.28106712,68.36674216,103.06661224365234,25.043912887573242,-102.50824737548828,54.865482330322266,71.2119369506836
374,95.3811768,14.14428552,-107.26774487999998,64.34338496000001,68.55480904,103.40972900390625,25.47712516784668,-102.26770782470703,55.10222244262695,71.5043716430664
375,95.215294,14.15394776,-107.29176792,64.08911496,68.48791848,103.6399917602539,25.76847267150879,-102.10747528076172,55.26250457763672,71.70159912109375
376,94.94839248,14.10472784,-107.41264416,63.844452880000006,68.36313024,103.48966217041016,25.579500198364258,-102.21142578125,55.15852737426758,71.57341766357422
377,94.85398056,14.251820799999999,-107.34513327999998,63.717444719999996,68.39563312,103.24813079833984,25.272930145263672,-102.380859375,54.98908233642578,71.36640930175781
378,94.63785759999999,14.35345224,-107.20537912,63.44210648000001,68.42789264,103.25621032714844,25.28429412841797,-102.37476348876953,54.99603271484375,71.37391662597656
379,94.34437776,14.4503496,-106.9612452,63.19742488,68.54374768,103.2081298828125,25.21959686279297,-102.4096908569336,54.95949935913086,71.33159637451172
380,94.00704896,14.53670632,-106.71524664,62.889302,68.65631216,103.21735382080078,25.23463249206543,-102.40152740478516,54.9666633605957,71.34113311767578
381,93.51494856,14.385875520000003,-106.70679312,62.44330664,68.56055952,103.19590759277344,25.206748962402344,-102.41736602783203,54.94856262207031,71.32254791259766
382,93.29101928,14.3963284,-106.49574952,62.1846236,68.64982936,102.86861419677734,24.791736602783203,-102.64849090576172,54.721927642822266,71.04491424560547
383,93.05344816,14.31479296,-106.32064016,61.987486960000005,68.67526312,102.84325408935547,24.759748458862305,-102.6658706665039,54.70418167114258,71.02387237548828
384,92.74793736,14.17025688,-106.19692264,61.73605920000001,68.59498703999999,102.78549194335938,24.686635971069336,-102.70681762695312,54.662925720214844,70.97516632080078
385,92.40003192,13.85531024,-106.22132696,61.27426552,68.39573992,102.61819458007812,24.475032806396484,-102.82586669921875,54.54880905151367,70.8350601196289
386,92.04927728,13.50905384,-106.33278288,60.80445736,68.11043768,102.22380828857422,23.965177536010742,-103.11221313476562,54.27368927001953,70.50040435791016
387,92.00713608,13.51234248,-106.18066031999999,60.6960488,68.15255712,101.75045013427734,23.346332550048828,-103.46355438232422,53.94341278076172,70.09864807128906
388,92.1607428,13.69344032,-105.91311711999998,60.78744976,68.38132032,101.77537536621094,23.379932403564453,-103.44511413574219,53.96165084838867,70.1203842163086
389,92.31510456,13.865499999999999,-105.76455824,60.81775512,68.50547336,102.07035827636719,23.7674503326416,-103.22429656982422,54.166847229003906,70.37162780761719
390,92.28898496,13.84516944,-105.76346519999998,60.73468024,68.46976872,102.25595092773438,24.00777816772461,-103.08805847167969,54.29568862915039,70.52818298339844
391,92.26364448,13.887548079999998,-105.79477992,60.73982552,68.3907024,102.20279693603516,23.937782287597656,-103.1275634765625,54.258026123046875,70.48279571533203
392,92.34388864,14.049154319999998,-105.74672352000002,60.93186608,68.39031184000001,102.17231750488281,23.89931869506836,-103.15001678466797,54.23672103881836,70.45671844482422
393,92.33945816,14.15139008,-105.89216064,60.94085704,68.2932416,102.323486328125,24.096179962158203,-103.03822326660156,54.34195327758789,70.58624267578125
394,92.31454896000001,14.23361896,-106.0965068,60.95330536,68.11119872,102.263427734375,24.01641273498535,-103.08325958251953,54.29950714111328,70.53397369384766
395,92.4302404,14.43299704,-106.20813799999999,60.98554304,68.03036584,102.14242553710938,23.858837127685547,-103.17244720458984,54.216407775878906,70.43074035644531
396,92.58905072,14.57712336,-106.30902344,60.99470032000001,67.9498544,102.15961456298828,23.87755584716797,-103.16116333007812,54.22618103027344,70.44368743896484
397,92.85315104,14.824324160000002,-106.37071512000001,61.05192224,67.97759328000001,102.16242980957031,23.881542205810547,-103.15897369384766,54.228004455566406,70.44559478759766
398,93.08442872,15.08184352,-106.47922376,61.08712752,68.00013792,102.28073120117188,24.033653259277344,-103.07329559326172,54.31050491333008,70.54533386230469
399,93.25227248,15.309798239999997,-106.47166936,60.97559432,68.07224167999999,102.36431884765625,24.139863967895508,-103.01251983642578,54.36774826049805,70.61494445800781
400,93.55186176,15.67469656,-106.37660152000001,61.049226880000006,68.18986488,102.43787384033203,24.234201431274414,-102.95940399169922,54.417457580566406,70.6757583618164
